Restaurant_ID,Restaurant_Name,Cuisine,City,Food_Item,Holiday,Weather,Weekend,Year,Quarter,Month,Day,Sum of Customers,Unsold_Quantity,Waste_Per_Customer,Waste_Percentage,Sales_Percentage,Sum of Remaining_Quantity,Sum of Prepared_Quantity,Sum of Discount_Percent,Sum of Sold_Quantity,Sum of Temperature_C,Sum of Waste_Amount_kg
R002,Urban Bites,North Indian,Bengaluru,Biryani,No,Sunny,No,2025,Qtr 3,July,30,76,60,0.208947368,8.18556701,69.07216495,60,194,0,134,27,15.88
R002,Urban Bites,North Indian,Bengaluru,Biryani,No,Sunny,No,2025,Qtr 3,September,18,123,71,0.159918699,7.565384615,72.69230769,71,260,0,189,40,19.67
R002,Urban Bites,North Indian,Bengaluru,Biryani,No,Sunny,No,2025,Qtr 4,October,29,86,62,0.229418605,8.730088496,72.56637168,62,226,5,164,35,19.73
R002,Urban Bites,North Indian,Bengaluru,Biryani,No,Sunny,No,2025,Qtr 4,November,19,156,55,0.064551282,4.75,74.05660377,55,212,0,157,25,10.07
R002,Urban Bites,North Indian,Bengaluru,Biryani,No,Sunny,Yes,2025,Qtr 1,March,23,61,31,0.107540984,4.895522388,76.86567164,31,134,15,103,36,6.56
R002,Urban Bites,North Indian,Bengaluru,Biryani,No,Sunny,Yes,2025,Qtr 2,June,22,209,52,0.048899522,4.582959641,76.68161435,52,223,0,171,27,10.22
R002,Urban Bites,North Indian,Bengaluru,Biryani,Yes,Cloudy,No,2025,Qtr 4,December,18,132,8,0.017348485,1.085308057,96.20853081,8,211,25,203,35,2.29
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Cloudy,No,2025,Qtr 1,February,19,80,29,0.085875,4.041176471,82.94117647,29,170,20,141,30,6.87
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Cloudy,No,2025,Qtr 2,May,14,167,57,0.087724551,5.486891386,78.65168539,57,267,25,210,34,14.65
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Cloudy,No,2025,Qtr 2,June,30,54,41,0.218888889,9.022900763,68.70229008,41,131,15,90,37,11.82
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Cloudy,Yes,2025,Qtr 1,January,18,127,14,0.022598425,1.007017544,95.0877193,14,285,25,271,22,2.87
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Rainy,No,2025,Qtr 1,January,13,34,28,0.269117647,9.63157895,70.52631579,28,95,15,67,32,9.15
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Rainy,No,2025,Qtr 1,March,17,55,83,0.294909091,10.88590604,44.29530201,83,149,0,66,37,16.22
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Rainy,No,2025,Qtr 2,May,29,92,88,0.300869565,14.4921466,53.92670157,88,191,10,103,31,27.68
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Rainy,No,2025,Qtr 2,June,23,236,52,0.045466102,3.751748252,81.81818182,52,286,25,234,37,10.73
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Rainy,No,2025,Qtr 4,November,13,24,21,0.228333333,8.5625,67.1875,21,64,20,43,27,5.48
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Rainy,No,2025,Qtr 4,November,17,50,0,0,0,100,0,69,25,69,22,0
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Rainy,No,2025,Qtr 4,November,27,35,0,0,0,100,0,71,25,71,31,0
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Rainy,No,2025,Qtr 4,December,12,128,40,0.060546875,3.894472362,79.89949749,40,199,10,159,30,7.75
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Rainy,Yes,2025,Qtr 3,September,6,96,44,0.159270833,8.838150289,74.56647399,44,173,5,129,34,15.29
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Rainy,Yes,2025,Qtr 4,November,16,40,16,0.09675,3.721153846,84.61538462,16,104,15,88,32,3.87
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Rainy,Yes,2025,Qtr 4,December,13,42,28,0.222857143,9.55102041,71.42857143,28,98,0,70,35,9.36
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Sunny,No,2025,Qtr 1,February,4,68,52,0.191470588,6.78125,72.91666667,52,192,5,140,25,13.02
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Sunny,No,2025,Qtr 1,February,28,174,75,0.112873563,7.014285714,73.21428571,75,280,0,205,32,19.64
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Sunny,No,2025,Qtr 3,July,31,126,74,0.187698413,8.044217687,74.82993197,74,294,10,220,39,23.65
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Sunny,No,2025,Qtr 3,September,18,149,25,0.041812081,2.574380165,89.66942149,25,242,10,217,25,6.23
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Sunny,No,2025,Qtr 4,October,14,35,21,0.161428571,5.65,79,21,100,20,79,40,5.65
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Sunny,No,2025,Qtr 4,November,5,96,52,0.1484375,6.222707424,77.29257642,52,229,25,177,38,14.25
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Sunny,No,2025,Qtr 4,December,23,139,21,0.029640288,2.157068063,89.0052356,21,191,10,170,39,4.12
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Sunny,No,2025,Qtr 4,December,23,111,9,0.014774775,0.867724868,95.23809524,9,189,5,180,34,1.64
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Sunny,Yes,2025,Qtr 1,January,5,73,39,0.15890411,6.553672316,77.96610169,39,177,15,138,33,11.6
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Sunny,Yes,2025,Qtr 1,February,15,59,3,0.009491525,0.674698795,96.38554217,3,83,15,80,35,0.56
R002,Urban Bites,North Indian,Bengaluru,Naan,No,Sunny,Yes,2025,Qtr 3,August,3,110,11,0.025181818,1.457894737,94.21052632,11,190,20,179,39,2.77
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Cloudy,No,2025,Qtr 3,July,25,51,32,0.134117647,4.717241379,77.93103448,32,145,10,113,24,6.84
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Cloudy,No,2025,Qtr 3,July,29,69,0,0,0,100,0,56,25,56,33,0
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Cloudy,No,2025,Qtr 4,November,19,109,56,0.129174312,5.94092827,76.37130802,56,237,20,181,28,14.08
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Cloudy,Yes,2025,Qtr 1,March,22,93,4,0.011290323,0.73943662,97.18309859,4,142,15,138,25,1.05
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Rainy,No,2025,Qtr 1,February,10,103,96,0.170582524,7.290456432,60.1659751,96,241,0,145,30,17.57
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Rainy,No,2025,Qtr 4,December,4,75,1,0.0036,0.272727273,98.98989899,1,99,10,98,30,0.27
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Rainy,No,2025,Qtr 4,December,4,202,24,0.040544554,3.918660287,88.51674641,24,209,20,185,32,8.19
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Rainy,Yes,2025,Qtr 1,March,22,131,44,0.072442748,4.629268293,78.53658537,44,205,15,161,35,9.49
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Rainy,Yes,2025,Qtr 3,August,23,19,35,0.428421053,13.79661017,40.6779661,35,59,0,24,23,8.14
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Rainy,Yes,2025,Qtr 4,November,16,78,62,0.230897436,7.762931034,73.27586207,62,232,5,170,33,18.01
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Sunny,No,2025,Qtr 1,January,3,17,16,0.324705882,10.41509434,69.81132075,16,53,15,37,33,5.52
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Sunny,No,2025,Qtr 1,January,24,53,41,0.191886792,9.080357143,63.39285714,41,112,25,71,24,10.17
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Sunny,No,2025,Qtr 1,February,10,137,27,0.062043796,5.379746835,82.91139241,27,158,15,131,25,8.5
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Sunny,No,2025,Qtr 1,March,12,24,37,0.38875,11.6625,53.75,37,80,0,43,26,9.33
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Sunny,No,2025,Qtr 3,September,17,65,0,0,0,100,0,70,25,70,36,0
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Sunny,Yes,2025,Qtr 1,January,12,104,0,0,0,100,0,200,25,200,25,0
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Sunny,Yes,2025,Qtr 1,March,1,23,18,0.229565217,8.8,70,18,60,10,42,40,5.28
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,No,Sunny,Yes,2025,Qtr 1,March,1,111,6,0.01045045,0.469635628,97.5708502,6,247,20,241,34,1.16
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,Yes,Cloudy,No,2025,Qtr 4,December,1,114,0,0,0,100,0,139,20,139,23,0
R002,Urban Bites,North Indian,Bengaluru,Paneer Butter Masala,Yes,Sunny,No,2025,Qtr 3,September,29,89,8,0.025617978,1.175257732,95.87628866,8,194,25,186,27,2.28
R002,Urban Bites,South Indian,Bengaluru,Dosa,No,Cloudy,Yes,2025,Qtr 4,November,23,77,9,0.034415584,1.754966887,94.0397351,9,151,15,142,30,2.65
R002,Urban Bites,South Indian,Bengaluru,Dosa,No,Rainy,No,2025,Qtr 1,February,5,30,58,0.520333333,13.00833333,51.66666667,58,120,15,62,31,15.61
R002,Urban Bites,South Indian,Bengaluru,Dosa,No,Rainy,No,2025,Qtr 3,September,12,170,77,0.115882353,7.786561265,69.56521739,77,253,15,176,39,19.7
R002,Urban Bites,South Indian,Bengaluru,Dosa,No,Rainy,No,2025,Qtr 4,November,25,117,62,0.133760684,6.11328125,75.78125,62,256,25,194,36,15.65
R002,Urban Bites,South Indian,Bengaluru,Dosa,No,Rainy,No,2025,Qtr 4,December,24,87,58,0.163563218,8.783950617,64.19753086,58,162,0,104,36,14.23
R002,Urban Bites,South Indian,Bengaluru,Dosa,No,Rainy,Yes,2025,Qtr 4,October,18,78,52,0.210384615,7.814285714,75.23809524,52,210,5,158,25,16.41
R002,Urban Bites,South Indian,Bengaluru,Dosa,No,Sunny,No,2025,Qtr 1,March,11,179,75,0.100949721,7.257028112,69.87951807,75,249,5,174,25,18.07
R002,Urban Bites,South Indian,Bengaluru,Dosa,No,Sunny,No,2025,Qtr 3,August,1,110,55,0.170818182,9.94179894,70.8994709,55,189,5,134,24,18.79
R002,Urban Bites,South Indian,Bengaluru,Dosa,No,Sunny,No,2025,Qtr 4,October,6,58,29,0.098103448,4.310606061,78.03030303,29,132,25,103,31,5.69
R002,Urban Bites,South Indian,Bengaluru,Dosa,Yes,Sunny,Yes,2025,Qtr 4,November,23,108,7,0.020185185,2,93.57798165,7,109,15,102,35,2.18
R002,Urban Bites,South Indian,Bengaluru,Idli,No,Cloudy,No,2025,Qtr 1,February,14,91,82,0.268791209,9.092936803,69.51672862,82,269,25,187,34,24.46
R002,Urban Bites,South Indian,Bengaluru,Idli,No,Cloudy,No,2025,Qtr 2,April,29,67,80,0.328208955,11.82258065,56.98924731,80,186,5,106,28,21.99
R002,Urban Bites,South Indian,Bengaluru,Idli,No,Cloudy,No,2025,Qtr 2,May,22,57,61,0.306842105,9.9375,65.34090909,61,176,10,115,24,17.49
R002,Urban Bites,South Indian,Bengaluru,Idli,No,Cloudy,No,2025,Qtr 4,December,10,79,0,0,0,100,0,72,5,72,40,0
R002,Urban Bites,South Indian,Bengaluru,Idli,No,Rainy,No,2025,Qtr 1,March,7,39,55,0.289230769,8.744186047,57.36434109,55,129,10,74,38,11.28
R002,Urban Bites,South Indian,Bengaluru,Idli,No,Rainy,Yes,2025,Qtr 3,September,13,122,55,0.089262295,3.76816609,80.96885813,55,289,25,234,32,10.89
R002,Urban Bites,South Indian,Bengaluru,Idli,No,Rainy,Yes,2025,Qtr 4,December,6,46,41,0.242391304,7.907801418,70.92198582,41,141,15,100,32,11.15
R002,Urban Bites,South Indian,Bengaluru,Idli,No,Sunny,No,2025,Qtr 3,July,14,93,17,0.048709677,2.941558442,88.96103896,17,154,15,137,29,4.53
R002,Urban Bites,South Indian,Bengaluru,Idli,No,Sunny,No,2025,Qtr 3,August,6,67,29,0.140298507,8.867924528,72.64150943,29,106,20,77,38,9.4
R002,Urban Bites,South Indian,Bengaluru,Idli,No,Sunny,No,2025,Qtr 3,September,29,83,17,0.045060241,2.077777778,90.55555556,17,180,25,163,33,3.74
R002,Urban Bites,South Indian,Bengaluru,Idli,No,Sunny,No,2025,Qtr 3,September,29,57,33,0.169122807,7.966942149,72.72727273,33,121,20,88,29,9.64
R002,Urban Bites,South Indian,Bengaluru,Idli,No,Sunny,Yes,2025,Qtr 2,June,8,251,18,0.016494024,1.64940239,92.82868526,18,251,5,233,40,4.14
R002,Urban Bites,South Indian,Bengaluru,Idli,No,Sunny,Yes,2025,Qtr 2,June,28,60,15,0.062833333,2.654929577,89.43661972,15,142,5,127,26,3.77
R002,Urban Bites,South Indian,Bengaluru,Meals,No,Cloudy,No,2025,Qtr 2,May,16,60,15,0.0815,3.595588235,88.97058824,15,136,10,121,34,4.89
R002,Urban Bites,South Indian,Bengaluru,Meals,No,Cloudy,No,2025,Qtr 2,June,26,127,29,0.05984252,3.8,85.5,29,200,15,171,35,7.6
R002,Urban Bites,South Indian,Bengaluru,Meals,No,Cloudy,No,2025,Qtr 4,October,31,129,43,0.078527132,5.221649485,77.83505155,43,194,5,151,24,10.13
R002,Urban Bites,South Indian,Bengaluru,Meals,No,Rainy,No,2025,Qtr 1,February,5,214,100,0.100046729,7.813868613,63.50364964,100,274,10,174,31,21.41
R002,Urban Bites,South Indian,Bengaluru,Meals,No,Rainy,No,2025,Qtr 3,September,15,58,75,0.332931034,9.655,62.5,75,200,10,125,24,19.31
R002,Urban Bites,South Indian,Bengaluru,Meals,No,Rainy,Yes,2025,Qtr 4,October,18,30,24,0.221,11.43103448,58.62068966,24,58,20,34,32,6.63
R002,Urban Bites,South Indian,Bengaluru,Meals,No,Sunny,No,2025,Qtr 1,January,14,40,13,0.06925,4.073529412,80.88235294,13,68,25,55,36,2.77
R002,Urban Bites,South Indian,Bengaluru,Meals,No,Sunny,No,2025,Qtr 2,May,6,188,12,0.012553191,1.421686747,92.77108434,12,166,20,154,34,2.36
R002,Urban Bites,South Indian,Bengaluru,Meals,No,Sunny,No,2025,Qtr 2,June,19,13,37,0.790769231,17.42372881,37.28813559,37,59,10,22,23,10.28
R002,Urban Bites,South Indian,Bengaluru,Meals,No,Sunny,No,2025,Qtr 3,July,28,85,19,0.069529412,4.410447761,85.82089552,19,134,15,115,35,5.91
R002,Urban Bites,South Indian,Bengaluru,Meals,No,Sunny,No,2025,Qtr 4,November,13,156,31,0.053525641,5.251572327,80.50314465,31,159,10,128,26,8.35
R002,Urban Bites,South Indian,Bengaluru,Meals,No,Sunny,No,2025,Qtr 4,November,17,57,25,0.078947368,3.515625,80.46875,25,128,0,103,29,4.5
R002,Urban Bites,South Indian,Bengaluru,Meals,No,Sunny,Yes,2025,Qtr 1,January,11,30,3,0.033333333,1.5625,95.3125,3,64,10,61,24,1
R002,Urban Bites,South Indian,Bengaluru,Meals,Yes,Sunny,No,2025,Qtr 1,January,3,162,27,0.052283951,3.025,90.35714286,27,280,25,253,27,8.47
R002,Urban Bites,South Indian,Bengaluru,Meals,Yes,Sunny,No,2025,Qtr 2,June,10,66,20,0.067727273,5.518518519,75.30864198,20,81,5,61,40,4.47
R002,Urban Bites,South Indian,Bengaluru,Meals,Yes,Sunny,No,2025,Qtr 4,December,24,165,35,0.062242424,3.517123288,88.01369863,35,292,25,257,27,10.27
R002,Urban Bites,South Indian,Bengaluru,Pongal,No,Rainy,No,2025,Qtr 1,March,10,23,10,0.113478261,4.278688525,83.60655738,10,61,5,51,32,2.61
R002,Urban Bites,South Indian,Bengaluru,Pongal,No,Rainy,No,2025,Qtr 2,April,15,91,97,0.232527473,8.743801653,59.91735537,97,242,0,145,33,21.16
R002,Urban Bites,South Indian,Bengaluru,Pongal,No,Rainy,No,2025,Qtr 4,December,17,97,53,0.159793814,7.63546798,73.89162562,53,203,10,150,40,15.5
R002,Urban Bites,South Indian,Bengaluru,Pongal,No,Rainy,Yes,2025,Qtr 2,June,1,147,72,0.09462585,5.995689655,68.96551724,72,232,5,160,39,13.91
R002,Urban Bites,South Indian,Bengaluru,Pongal,No,Rainy,Yes,2025,Qtr 3,August,3,152,28,0.041907895,4.190789474,81.57894737,28,152,25,124,39,6.37
R002,Urban Bites,South Indian,Bengaluru,Pongal,No,Sunny,No,2025,Qtr 3,August,4,186,30,0.049247312,4.924731183,83.87096774,30,186,10,156,22,9.16
R002,Urban Bites,South Indian,Bengaluru,Pongal,No,Sunny,No,2025,Qtr 4,October,22,67,17,0.061044776,5.381578947,77.63157895,17,76,15,59,26,4.09
R002,Urban Bites,South Indian,Bengaluru,Pongal,No,Sunny,Yes,2025,Qtr 2,June,1,128,0,0,0,100,0,195,25,195,28,0
R002,Urban Bites,South Indian,Bengaluru,Pongal,No,Sunny,Yes,2025,Qtr 3,July,12,51,0,0,0,100,0,90,15,90,24,0
R002,Urban Bites,South Indian,Bengaluru,Pongal,No,Sunny,Yes,2025,Qtr 3,August,9,30,11,0.069333333,2.666666667,85.8974359,11,78,25,67,40,2.08
R002,Urban Bites,South Indian,Bengaluru,Pongal,No,Sunny,Yes,2025,Qtr 3,August,9,100,25,0.0596,4.515151515,81.06060606,25,132,25,107,40,5.96
R002,Urban Bites,South Indian,Bengaluru,Pongal,No,Sunny,Yes,2025,Qtr 4,October,26,74,38,0.161891892,6.272251309,80.10471204,38,191,10,153,26,11.98
R003,Ocean Treat,Chinese,Hyderabad,Fried Rice,No,Cloudy,No,2025,Qtr 1,February,27,122,61,0.149590164,8.946078431,70.09803922,61,204,25,143,40,18.25
R003,Ocean Treat,Chinese,Hyderabad,Fried Rice,No,Cloudy,No,2025,Qtr 2,May,8,116,53,0.110344828,5.182186235,78.54251012,53,247,0,194,32,12.8
R003,Ocean Treat,Chinese,Hyderabad,Fried Rice,No,Rainy,No,2025,Qtr 1,March,18,47,48,0.212553191,8.256198347,60.33057851,48,121,25,73,32,9.99
R003,Ocean Treat,Chinese,Hyderabad,Fried Rice,No,Sunny,No,2025,Qtr 1,January,30,69,3,0.008695652,0.540540541,97.2972973,3,111,15,108,24,0.6
R003,Ocean Treat,Chinese,Hyderabad,Fried Rice,No,Sunny,No,2025,Qtr 1,February,7,83,32,0.073975904,5.116666667,73.33333333,32,120,0,88,34,6.14
R003,Ocean Treat,Chinese,Hyderabad,Fried Rice,No,Sunny,No,2025,Qtr 3,July,17,66,34,0.127272727,4.69273743,81.00558659,34,179,20,145,39,8.4
R003,Ocean Treat,Chinese,Hyderabad,Fried Rice,No,Sunny,Yes,2025,Qtr 2,April,12,163,42,0.060981595,4.87254902,79.41176471,42,204,0,162,38,9.94
R003,Ocean Treat,Chinese,Hyderabad,Fried Rice,No,Sunny,Yes,2025,Qtr 2,April,20,63,17,0.071904762,3.306569343,87.59124088,17,137,5,120,37,4.53
R003,Ocean Treat,Chinese,Hyderabad,Fried Rice,Yes,Rainy,No,2025,Qtr 2,April,16,82,39,0.134756098,5.877659574,79.25531915,39,188,25,149,29,11.05
R003,Ocean Treat,Chinese,Hyderabad,Fried Rice,Yes,Rainy,No,2025,Qtr 3,August,28,138,55,0.098695652,4.601351351,81.41891892,55,296,25,241,29,13.62
R003,Ocean Treat,Chinese,Hyderabad,Fried Rice,Yes,Sunny,No,2025,Qtr 1,January,15,110,22,0.062,3.393034826,89.05472637,22,201,25,179,33,6.82
R003,Ocean Treat,Chinese,Hyderabad,Manchurian,No,Cloudy,No,2025,Qtr 1,February,25,71,57,0.256338028,8.87804878,72.19512195,57,205,10,148,28,18.2
R003,Ocean Treat,Chinese,Hyderabad,Manchurian,No,Cloudy,No,2025,Qtr 2,June,26,184,69,0.097228261,5.983277592,76.92307692,69,299,0,230,33,17.89
R003,Ocean Treat,Chinese,Hyderabad,Manchurian,No,Cloudy,No,2025,Qtr 3,July,31,64,84,0.25578125,8.89673913,54.34782609,84,184,0,100,28,16.37
R003,Ocean Treat,Chinese,Hyderabad,Manchurian,No,Cloudy,No,2025,Qtr 4,October,21,29,22,0.225172414,12.55769231,57.69230769,22,52,0,30,33,6.53
R003,Ocean Treat,Chinese,Hyderabad,Manchurian,No,Cloudy,No,2025,Qtr 4,December,26,215,77,0.108325581,8.469090909,72,77,275,5,198,22,23.29
R003,Ocean Treat,Chinese,Hyderabad,Manchurian,No,Sunny,No,2025,Qtr 1,February,13,69,6,0.016231884,1.333333333,92.85714286,6,84,10,78,31,1.12
R003,Ocean Treat,Chinese,Hyderabad,Manchurian,No,Sunny,No,2025,Qtr 1,February,24,33,0,0,0,100,0,61,25,61,37,0
R003,Ocean Treat,Chinese,Hyderabad,Manchurian,No,Sunny,No,2025,Qtr 2,April,10,89,57,0.207752809,8.074235808,75.10917031,57,229,10,172,34,18.49
R003,Ocean Treat,Chinese,Hyderabad,Manchurian,No,Sunny,No,2025,Qtr 2,June,3,89,24,0.090674157,5.140127389,84.7133758,24,157,0,133,25,8.07
R003,Ocean Treat,Chinese,Hyderabad,Manchurian,No,Sunny,No,2025,Qtr 3,August,7,78,60,0.15974359,6.808743169,67.21311475,60,183,5,123,32,12.46
R003,Ocean Treat,Chinese,Hyderabad,Manchurian,No,Sunny,No,2025,Qtr 3,August,20,34,45,0.312058824,8.915966387,62.18487395,45,119,15,74,32,10.61
R003,Ocean Treat,Chinese,Hyderabad,Manchurian,No,Sunny,Yes,2025,Qtr 1,January,12,108,22,0.064351852,3.564102564,88.71794872,22,195,10,173,26,6.95
R003,Ocean Treat,Chinese,Hyderabad,Noodles,No,Cloudy,No,2025,Qtr 3,July,21,79,68,0.228227848,7.5125,71.66666667,68,240,10,172,33,18.03
R003,Ocean Treat,Chinese,Hyderabad,Noodles,No,Cloudy,Yes,2025,Qtr 1,January,4,69,27,0.112608696,8.09375,71.875,27,96,0,69,40,7.77
R003,Ocean Treat,Chinese,Hyderabad,Noodles,No,Cloudy,Yes,2025,Qtr 1,January,11,79,20,0.053037975,2.703225806,87.09677419,20,155,25,135,28,4.19
R003,Ocean Treat,Chinese,Hyderabad,Noodles,No,Cloudy,Yes,2025,Qtr 3,September,7,58,35,0.180172414,7.857142857,73.68421053,35,133,15,98,24,10.45
R003,Ocean Treat,Chinese,Hyderabad,Noodles,No,Rainy,No,2025,Qtr 2,April,4,101,80,0.18990099,8.375545852,65.06550218,80,229,10,149,32,19.18
R003,Ocean Treat,Chinese,Hyderabad,Noodles,No,Rainy,No,2025,Qtr 4,December,11,57,58,0.333333333,10.55555556,67.77777778,58,180,15,122,36,19
R003,Ocean Treat,Chinese,Hyderabad,Noodles,No,Sunny,No,2025,Qtr 1,March,27,80,49,0.182375,7.014423077,76.44230769,49,208,5,159,39,14.59
R003,Ocean Treat,Chinese,Hyderabad,Noodles,No,Sunny,No,2025,Qtr 2,May,14,91,45,0.164615385,6.903225806,79.26267281,45,217,20,172,31,14.98
R003,Ocean Treat,Chinese,Hyderabad,Noodles,No,Sunny,No,2025,Qtr 3,September,15,105,73,0.184380952,8.642857143,67.41071429,73,224,10,151,23,19.36
R003,Ocean Treat,Chinese,Hyderabad,Noodles,No,Sunny,No,2025,Qtr 4,October,27,42,9,0.067142857,4.028571429,87.14285714,9,70,25,61,22,2.82
R003,Ocean Treat,Chinese,Hyderabad,Noodles,No,Sunny,Yes,2025,Qtr 3,July,12,117,62,0.16965812,7.406716418,76.86567164,62,268,10,206,30,19.85
R003,Ocean Treat,Chinese,Hyderabad,Noodles,No,Sunny,Yes,2025,Qtr 4,December,6,94,40,0.140319149,7.015957447,78.72340426,40,188,20,148,35,13.19
R003,Ocean Treat,Chinese,Hyderabad,Noodles,Yes,Cloudy,No,2025,Qtr 3,July,8,320,16,0.0133125,1.429530201,94.63087248,16,298,5,282,40,4.26
R003,Ocean Treat,Chinese,Hyderabad,Noodles,Yes,Rainy,No,2025,Qtr 3,July,14,160,65,0.0824375,5.092664093,74.9034749,65,259,0,194,35,13.19
R003,Ocean Treat,Chinese,Hyderabad,Noodles,Yes,Rainy,No,2025,Qtr 4,December,5,109,83,0.226697248,8.55017301,71.28027682,83,289,10,206,36,24.71
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Cloudy,No,2025,Qtr 1,February,20,126,76,0.199603175,9.94071146,69.96047431,76,253,5,177,39,25.15
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Cloudy,No,2025,Qtr 1,March,4,25,33,0.4604,20.19298246,42.10526316,33,57,10,24,29,11.51
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Cloudy,No,2025,Qtr 3,August,5,90,32,0.099,3.907894737,85.96491228,32,228,15,196,39,8.91
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Cloudy,No,2025,Qtr 3,August,6,157,46,0.064203822,4.2,80.83333333,46,240,10,194,33,10.08
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Cloudy,No,2025,Qtr 4,December,2,118,33,0.076440678,4.195348837,84.65116279,33,215,25,182,37,9.02
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Cloudy,Yes,2025,Qtr 2,May,31,68,13,0.053088235,2.911290323,89.51612903,13,124,20,111,31,3.61
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Cloudy,Yes,2025,Qtr 4,December,21,42,7,0.046904762,2.402439024,91.46341463,7,82,15,75,30,1.97
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Rainy,No,2025,Qtr 1,February,12,127,98,0.268188976,12.80451128,63.15789474,98,266,5,168,28,34.06
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Rainy,No,2025,Qtr 4,November,25,250,86,0.06472,5.447811448,71.04377104,86,297,0,211,33,16.18
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Sunny,No,2025,Qtr 1,February,6,38,23,0.136578947,7.414285714,67.14285714,23,70,25,47,29,5.19
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Sunny,No,2025,Qtr 1,February,14,28,31,0.234642857,8.012195122,62.19512195,31,82,0,51,28,6.57
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Sunny,No,2025,Qtr 1,February,24,50,19,0.092,5.168539326,78.65168539,19,89,20,70,40,4.6
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Sunny,No,2025,Qtr 1,March,7,121,52,0.103801653,5.683257919,76.47058824,52,221,25,169,38,12.56
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Sunny,No,2025,Qtr 2,April,3,51,11,0.075098039,6.839285714,80.35714286,11,56,10,45,29,3.83
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Sunny,No,2025,Qtr 2,April,21,66,58,0.29469697,10.57065217,68.47826087,58,184,0,126,25,19.45
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Sunny,No,2025,Qtr 2,June,23,104,57,0.134711538,6.282511211,74.43946188,57,223,0,166,32,14.01
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Sunny,No,2025,Qtr 3,July,15,70,49,0.226285714,9.83850932,69.56521739,49,161,5,112,27,15.84
